"REF_DATE","GEO","DGUID","Type of employees","Overtime","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","956.20","","","","2"
"2008","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1010.16","","","","2"
"2009","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1041.36","A","","","2"
"2010","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1100.17","A","","","2"
"2011","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1135.48","A","","","2"
"2012","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1167.93","A","","","2"
"2013","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1176.29","A","","","2"
"2014","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1225.08","A","","","2"
"2015","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1251.60","A","","","2"
"2016","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1265.04","A","","","2"
"2017","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1281.88","A","","","2"
"2018","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1313.82","A","","","2"
"2019","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1301.29","A","","","2"
"2020","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1348.16","B","","","2"
"2021","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1355.32","B","","","2"
"2022","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1410.26","B","","","2"
"2023","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1457.18","B","","","2"
"2024","Newfoundland and Labrador","2021A000210","All employees","Including overtime","Public administration [91]","Current dollars","75","units","0","v1741068","2.1.1.393","1534.42","B","","","2"


